product_id,category,subcategory,price,cost,brand,launch_date,avg_rating
SKU044877,Electronics,Phones,31.56,16.21,Brand_K,2022-01-06,4.1
SKU044878,Home,Storage,23.73,8.99,Brand_F,2023-02-05,3.7
SKU044879,Electronics,Phones,76.32,34.17,Brand_B,2026-06-13,3.6
SKU044880,Apparel,Shoes,20.83,7.87,Brand_S,2026-02-22,4.5
SKU044881,Home,Decor,11.69,5.01,Brand_O,2024-04-14,4.4
SKU044882,Home,Decor,35.37,12.75,Brand_R,2024-11-12,4.5
SKU044883,Electronics,Cables,70.25,31.8,Brand_J,2026-02-11,5.0
SKU044884,Beauty,Makeup,20.98,12.39,Brand_K,2025-01-17,4.3
SKU044885,Beauty,Haircare,3.99,2.35,Brand_L,2024-04-04,4.0
SKU044886,Apparel,Shoes,30.94,11.62,Brand_J,2022-03-21,4.6
SKU044887,Home,Decor,35.97,14.86,Brand_G,2025-05-31,4.6
SKU044888,Apparel,Accessories,49.0,28.25,Brand_H,2025-09-28,4.6
SKU044889,Sports,Cycling,18.37,11.29,Brand_E,2024-07-23,3.8
SKU044890,Home,Bedding,34.63,15.57,Brand_T,2024-05-22,4.0
SKU044891,Home,Decor,52.51,33.66,Brand_A,2024-05-30,3.6
SKU044892,Apparel,Accessories,94.23,38.96,Brand_A,2026-03-23,4.6
SKU044893,Beauty,Fragrance,11.31,5.75,Brand_M,2023-02-03,4.5
SKU044894,Beauty,Haircare,42.8,19.23,Brand_A,2025-08-18,3.2
SKU044895,Toys,Educational,15.28,7.99,Brand_A,2023-09-15,4.1
SKU044896,Apparel,Outerwear,23.26,10.18,Brand_T,2025-10-27,4.2
SKU044897,Apparel,Shoes,10.82,7.0,Brand_D,2025-09-20,4.9
SKU044898,Apparel,Shoes,21.24,12.26,Brand_R,2023-07-06,3.6
SKU044899,Home,Storage,50.4,29.99,Brand_K,2025-04-05,4.2
SKU044900,Home,Storage,99.57,48.33,Brand_S,2023-03-04,3.9
SKU044901,Home,Lighting,22.84,8.98,Brand_K,2022-12-25,4.7
SKU044902,Sports,Team Sports,17.7,10.72,Brand_D,2022-08-04,3.9
SKU044903,Apparel,Shirts,19.45,12.41,Brand_G,2025-11-09,3.6
SKU044904,Apparel,Shirts,17.17,6.21,Brand_Q,2025-12-09,4.2
SKU044905,Apparel,Pants,15.83,6.8,Brand_F,2024-10-29,2.9
SKU044906,Electronics,Laptops,173.09,101.58,Brand_O,2024-01-28,3.0
SKU044907,Home,Kitchen,55.07,27.84,Brand_Q,2026-05-07,5.0
SKU044908,Apparel,Shoes,66.05,41.79,Brand_I,2023-02-18,4.2
SKU044909,Toys,Plush,8.35,4.32,Brand_R,2022-01-03,4.9
SKU044910,Home,Bedding,43.39,27.82,Brand_Q,2024-03-22,4.2
SKU044911,Sports,Outdoor,24.34,14.13,Brand_F,2023-02-18,3.7
SKU044912,Electronics,Audio,174.42,109.11,Brand_A,2023-04-01,3.9
SKU044913,Electronics,Wearables,55.9,21.19,Brand_P,2022-10-04,3.8
SKU044914,Apparel,Pants,21.88,10.57,Brand_K,2026-03-20,3.9
SKU044915,Apparel,Accessories,32.58,17.84,Brand_K,2025-08-06,4.5
SKU044916,Home,Decor,29.48,14.65,Brand_P,2023-07-29,4.8
SKU044917,Home,Storage,15.76,7.67,Brand_P,2024-09-06,4.1
SKU044918,Apparel,Shirts,5.13,2.34,Brand_E,2024-02-24,4.7
SKU044919,Beauty,Skincare,9.9,5.83,Brand_L,2026-07-15,3.7
SKU044920,Home,Decor,99.23,60.22,Brand_M,2026-02-18,4.4
SKU044921,Electronics,Audio,94.23,44.74,Brand_R,2023-04-19,4.6
SKU044922,Apparel,Shoes,27.92,17.97,Brand_E,2026-04-11,3.8
SKU044923,Beauty,Fragrance,11.1,6.43,Brand_F,2025-01-06,3.7
SKU044924,Electronics,Laptops,53.23,18.64,Brand_M,2026-02-26,4.1
SKU044925,Electronics,Wearables,44.66,18.36,Brand_B,2024-11-04,4.6
SKU044926,Beauty,Skincare,19.34,9.82,Brand_L,2023-06-27,4.3
SKU044927,Apparel,Outerwear,51.89,27.79,Brand_D,2022-07-06,3.8
SKU044928,Apparel,Outerwear,37.11,18.92,Brand_R,2024-10-24,4.2
SKU044929,Home,Lighting,61.42,33.07,Brand_R,2023-10-21,4.3
SKU044930,Electronics,Laptops,74.42,39.3,Brand_O,2025-04-02,3.8
SKU044931,Beauty,Skincare,20.53,10.69,Brand_H,2022-01-14,4.6
SKU044932,Sports,Outdoor,83.3,45.94,Brand_A,2025-04-08,4.0
SKU044933,Home,Decor,66.11,34.86,Brand_A,2022-01-19,4.0
SKU044934,Sports,Team Sports,50.82,18.61,Brand_I,2022-06-22,4.6
SKU044935,Electronics,Phones,129.89,67.36,Brand_F,2024-05-18,3.2
SKU044936,Beauty,Makeup,13.82,5.59,Brand_R,2026-06-22,3.5
SKU044937,Sports,Cycling,42.78,21.37,Brand_O,2022-02-12,3.9
SKU044938,Toys,Plush,31.43,13.29,Brand_I,2025-11-03,2.8
SKU044939,Apparel,Shoes,15.12,7.82,Brand_E,2026-08-05,3.6
SKU044940,Home,Lighting,72.61,40.57,Brand_C,2023-03-26,3.8
SKU044941,Home,Storage,25.6,9.84,Brand_M,2024-07-19,5.0
SKU044942,Apparel,Shoes,52.56,21.44,Brand_B,2026-06-29,4.4
SKU044943,Electronics,Cables,142.88,69.24,Brand_M,2025-10-25,4.6
SKU044944,Apparel,Outerwear,80.47,36.11,Brand_F,2024-03-14,4.0
SKU044945,Home,Kitchen,13.09,7.47,Brand_K,2026-08-17,5.0
SKU044946,Sports,Fitness,5.64,2.94,Brand_O,2022-10-02,3.8
SKU044947,Sports,Fitness,22.29,13.23,Brand_H,2022-01-09,4.0
SKU044948,Apparel,Pants,9.17,4.48,Brand_A,2026-01-09,4.1
SKU044949,Home,Decor,28.0,17.61,Brand_L,2023-06-07,4.1
SKU044950,Electronics,Wearables,162.51,72.6,Brand_J,2024-12-26,3.4
SKU044951,Electronics,Audio,245.37,148.25,Brand_G,2024-12-05,3.2
SKU044952,Beauty,Haircare,21.64,11.64,Brand_I,2022-08-26,4.3
SKU044953,Home,Lighting,183.04,96.58,Brand_R,2022-08-03,4.5
SKU044954,Apparel,Accessories,8.07,5.19,Brand_I,2025-03-09,3.5
SKU044955,Apparel,Shoes,102.27,52.76,Brand_J,2026-05-10,4.9
SKU044956,Sports,Cycling,21.25,8.9,Brand_T,2026-02-01,3.8
SKU044957,Sports,Fitness,30.15,15.67,Brand_J,2022-01-28,4.3
SKU044958,Apparel,Shoes,21.1,7.77,Brand_G,2024-02-16,4.1
SKU044959,Electronics,Laptops,65.99,30.91,Brand_A,2022-03-18,4.0
SKU044960,Electronics,Cables,38.06,23.58,Brand_R,2023-12-25,4.7
SKU044961,Apparel,Accessories,22.55,12.51,Brand_P,2022-03-14,5.0
SKU044962,Toys,Educational,25.78,10.01,Brand_K,2024-09-13,3.7
SKU044963,Home,Decor,81.11,32.0,Brand_R,2026-06-28,4.0
SKU044964,Electronics,Laptops,138.74,63.83,Brand_O,2024-09-29,3.9
SKU044965,Apparel,Shoes,26.17,11.34,Brand_J,2023-09-01,4.1
SKU044966,Beauty,Fragrance,11.51,4.5,Brand_G,2022-05-03,4.1
SKU044967,Toys,Educational,12.55,6.53,Brand_C,2022-07-15,3.4
SKU044968,Electronics,Cables,75.69,33.19,Brand_A,2024-05-05,2.9
SKU044969,Apparel,Shirts,25.29,13.39,Brand_S,2022-05-05,5.0
SKU044970,Apparel,Outerwear,25.45,15.2,Brand_O,2023-12-19,5.0
SKU044971,Beauty,Haircare,9.05,3.78,Brand_D,2024-04-04,3.7
SKU044972,Apparel,Outerwear,19.23,11.06,Brand_P,2023-10-22,4.7
SKU044973,Toys,Plush,20.15,12.49,Brand_A,2025-03-27,3.7
SKU044974,Home,Bedding,35.4,16.4,Brand_G,2025-01-15,5.0
SKU044975,Beauty,Skincare,12.32,7.18,Brand_T,2022-08-24,4.5
SKU044976,Apparel,Shoes,19.18,9.05,Brand_K,2024-02-15,3.6
SKU044977,Home,Storage,18.23,10.88,Brand_G,2023-01-24,3.8
SKU044978,Electronics,Phones,33.11,14.23,Brand_Q,2022-03-30,5.0
SKU044979,Beauty,Haircare,3.99,1.72,Brand_O,2024-08-15,4.9
SKU044980,Beauty,Haircare,26.03,13.94,Brand_G,2023-10-22,4.4
SKU044981,Apparel,Shirts,19.69,7.51,Brand_F,2023-11-12,4.2
SKU044982,Beauty,Makeup,34.49,18.47,Brand_L,2022-03-02,4.3
SKU044983,Beauty,Skincare,26.96,16.96,Brand_T,2022-05-18,4.0
SKU044984,Beauty,Fragrance,60.8,37.49,Brand_R,2023-10-31,3.9
SKU044985,Beauty,Makeup,16.18,5.96,Brand_S,2024-10-23,4.7
SKU044986,Beauty,Skincare,39.99,14.46,Brand_L,2026-05-30,3.8
SKU044987,Toys,Plush,28.78,12.51,Brand_Q,2023-08-23,4.4
SKU044988,Toys,Educational,22.09,14.25,Brand_P,2023-10-16,4.2
SKU044989,Home,Bedding,32.11,14.05,Brand_C,2022-01-08,4.1
SKU044990,Electronics,Phones,368.7,142.29,Brand_C,2023-03-15,3.4
SKU044991,Apparel,Outerwear,43.8,18.78,Brand_O,2023-12-13,4.8
SKU044992,Apparel,Accessories,20.88,13.14,Brand_D,2026-01-29,4.0
SKU044993,Sports,Cycling,124.79,74.78,Brand_C,2026-04-24,3.8
SKU044994,Sports,Cycling,29.63,18.14,Brand_N,2023-11-01,2.8
SKU044995,Electronics,Cables,102.08,52.34,Brand_J,2022-11-16,4.9
SKU044996,Sports,Team Sports,22.04,12.55,Brand_C,2025-03-22,3.8
SKU044997,Electronics,Cables,187.1,114.25,Brand_N,2024-11-01,3.4
SKU044998,Home,Lighting,37.85,15.41,Brand_K,2026-02-12,4.7
SKU044999,Home,Decor,65.99,27.97,Brand_O,2023-12-13,3.8
SKU045000,Home,Kitchen,74.49,28.35,Brand_H,2022-02-07,3.7
SKU045001,Apparel,Shoes,42.07,20.93,Brand_H,2022-07-09,4.9
SKU045002,Sports,Cycling,24.04,9.6,Brand_T,2022-11-10,4.0
SKU045003,Sports,Outdoor,37.32,21.49,Brand_T,2025-10-23,4.7
SKU045004,Apparel,Pants,46.05,19.97,Brand_O,2026-05-07,5.0
SKU045005,Home,Storage,23.34,11.88,Brand_S,2025-11-14,5.0
SKU045006,Home,Bedding,50.07,18.42,Brand_N,2022-12-20,3.5
SKU045007,Home,Lighting,36.95,23.88,Brand_N,2022-05-11,4.3
SKU045008,Beauty,Haircare,9.12,3.57,Brand_E,2026-06-06,3.9
SKU045009,Electronics,Phones,287.16,121.93,Brand_T,2024-01-16,4.1
SKU045010,Electronics,Audio,247.27,133.87,Brand_O,2022-10-08,4.8
SKU045011,Electronics,Laptops,249.04,149.2,Brand_A,2023-09-26,5.0
SKU045012,Apparel,Shirts,13.35,5.24,Brand_R,2024-11-09,4.3
SKU045013,Toys,Building,26.3,10.46,Brand_E,2025-01-09,2.7
SKU045014,Electronics,Phones,241.64,108.72,Brand_Q,2026-03-03,4.0
SKU045015,Apparel,Pants,17.29,8.66,Brand_A,2025-07-12,4.4
SKU045016,Apparel,Accessories,22.62,11.08,Brand_K,2024-12-27,5.0
SKU045017,Beauty,Haircare,12.38,5.3,Brand_D,2025-01-11,4.4
SKU045018,Apparel,Shoes,25.79,10.62,Brand_A,2022-04-10,3.5
SKU045019,Home,Decor,36.95,16.69,Brand_I,2024-09-23,3.8
SKU045020,Electronics,Laptops,19.4,8.3,Brand_D,2023-08-23,3.3
SKU045021,Home,Storage,62.46,29.46,Brand_G,2024-06-03,4.0
SKU045022,Home,Decor,15.08,8.49,Brand_C,2025-08-25,3.2
SKU045023,Electronics,Wearables,124.92,70.72,Brand_Q,2024-01-03,4.1
SKU045024,Toys,Games,16.98,10.63,Brand_Q,2023-06-16,4.4
SKU045025,Sports,Outdoor,74.47,35.77,Brand_P,2026-01-15,3.7
SKU045026,Home,Kitchen,17.08,9.38,Brand_D,2025-04-27,4.6
SKU045027,Beauty,Makeup,53.7,23.8,Brand_D,2023-01-26,2.9
SKU045028,Toys,Building,17.43,7.93,Brand_O,2024-07-05,4.3
SKU045029,Home,Lighting,32.29,18.49,Brand_B,2022-04-12,4.1
SKU045030,Apparel,Outerwear,30.38,11.52,Brand_C,2024-11-03,3.7
SKU045031,Sports,Outdoor,59.75,22.41,Brand_L,2023-01-24,3.1
SKU045032,Electronics,Wearables,41.66,26.35,Brand_L,2024-09-09,3.6
SKU045033,Apparel,Outerwear,26.01,14.75,Brand_T,2023-05-19,4.0
SKU045034,Electronics,Audio,24.44,11.35,Brand_Q,2023-04-06,4.1
SKU045035,Home,Bedding,9.61,4.44,Brand_C,2025-05-27,4.0
SKU045036,Home,Kitchen,46.33,23.62,Brand_F,2025-09-20,5.0
SKU045037,Toys,Games,18.09,11.23,Brand_G,2023-02-14,3.7
SKU045038,Home,Storage,35.98,18.68,Brand_M,2023-09-20,3.8
SKU045039,Apparel,Shoes,20.7,12.67,Brand_I,2022-11-27,4.8
SKU045040,Electronics,Wearables,127.87,82.2,Brand_R,2024-12-22,5.0
SKU045041,Apparel,Shoes,31.53,12.7,Brand_L,2025-02-28,4.5
SKU045042,Toys,Building,21.81,11.82,Brand_D,2026-04-09,3.5
SKU045043,Apparel,Shirts,14.22,5.35,Brand_S,2023-10-28,5.0
SKU045044,Toys,Plush,12.55,6.06,Brand_E,2026-06-08,4.0
SKU045045,Apparel,Shoes,58.97,26.24,Brand_C,2024-11-02,3.6
SKU045046,Electronics,Phones,25.36,11.79,Brand_O,2024-05-29,3.9
SKU045047,Electronics,Phones,112.25,54.44,Brand_E,2022-04-03,3.7
SKU045048,Sports,Team Sports,31.29,17.16,Brand_A,2025-08-08,4.1
SKU045049,Electronics,Wearables,88.39,40.16,Brand_L,2022-03-16,3.3
SKU045050,Apparel,Outerwear,55.27,33.98,Brand_L,2024-06-07,4.1
SKU045051,Apparel,Pants,12.64,5.73,Brand_R,2022-02-06,4.4
SKU045052,Sports,Cycling,22.32,14.11,Brand_T,2022-04-28,4.8
SKU045053,Apparel,Accessories,26.98,13.74,Brand_N,2023-09-17,3.5
SKU045054,Home,Lighting,57.22,27.54,Brand_R,2026-01-27,5.0
SKU045055,Beauty,Haircare,12.26,5.36,Brand_H,2026-04-04,3.9
SKU045056,Apparel,Pants,19.83,12.46,Brand_E,2023-08-07,4.4
SKU045057,Apparel,Shoes,8.63,5.44,Brand_P,2024-03-17,4.9
SKU045058,Beauty,Skincare,41.3,14.75,Brand_Q,2023-12-24,4.1
SKU045059,Apparel,Shirts,43.81,17.88,Brand_D,2022-06-12,4.7
SKU045060,Apparel,Accessories,33.12,17.08,Brand_Q,2025-11-11,4.1
SKU045061,Beauty,Fragrance,8.52,3.62,Brand_B,2023-08-29,4.6
SKU045062,Electronics,Cables,56.02,29.82,Brand_C,2026-03-02,3.9
SKU045063,Electronics,Laptops,28.24,12.52,Brand_A,2023-06-13,4.3
SKU045064,Home,Lighting,41.43,18.29,Brand_A,2026-07-07,4.1
SKU045065,Electronics,Audio,198.78,71.45,Brand_T,2026-03-12,3.8
SKU045066,Toys,Educational,18.97,10.23,Brand_O,2026-03-20,4.5
SKU045067,Apparel,Accessories,17.95,11.67,Brand_O,2025-04-08,3.5
SKU045068,Home,Kitchen,93.77,47.91,Brand_L,2023-01-17,3.9
SKU045069,Electronics,Phones,41.03,14.51,Brand_Q,2023-03-15,3.1
SKU045070,Electronics,Audio,49.96,25.33,Brand_G,2023-02-13,3.7
SKU045071,Beauty,Makeup,44.57,24.32,Brand_R,2023-04-12,4.5
SKU045072,Apparel,Accessories,12.39,4.52,Brand_J,2022-12-29,3.4
SKU045073,Electronics,Audio,91.7,42.46,Brand_B,2024-08-21,4.2
SKU045074,Apparel,Shirts,21.13,9.04,Brand_F,2024-12-09,3.0
SKU045075,Beauty,Skincare,18.98,11.15,Brand_Q,2026-03-09,4.3
SKU045076,Electronics,Audio,112.2,49.08,Brand_L,2025-11-28,4.2
SKU045077,Home,Lighting,97.12,35.76,Brand_P,2025-04-02,4.6
SKU045078,Home,Storage,26.77,11.91,Brand_K,2024-10-14,3.4
SKU045079,Toys,Plush,17.52,9.97,Brand_Q,2025-08-24,4.3
SKU045080,Home,Bedding,15.09,6.23,Brand_K,2026-08-08,2.7
SKU045081,Sports,Fitness,60.18,24.11,Brand_T,2025-09-18,4.4
SKU045082,Electronics,Laptops,47.82,21.61,Brand_O,2022-01-29,4.7
SKU045083,Beauty,Haircare,64.94,26.98,Brand_S,2026-04-18,3.7
SKU045084,Sports,Fitness,46.25,26.93,Brand_S,2026-06-26,4.1
SKU045085,Toys,Building,14.22,5.88,Brand_J,2025-06-05,5.0
SKU045086,Sports,Team Sports,33.57,17.69,Brand_P,2025-01-30,4.5
SKU045087,Apparel,Accessories,8.01,4.53,Brand_Q,2026-05-08,3.4
SKU045088,Electronics,Laptops,148.68,91.6,Brand_F,2022-03-05,4.6
SKU045089,Sports,Cycling,46.98,18.59,Brand_K,2023-02-20,4.2
SKU045090,Beauty,Haircare,7.15,4.42,Brand_N,2025-07-17,4.5
SKU045091,Home,Kitchen,41.99,15.98,Brand_C,2024-11-14,4.5
SKU045092,Electronics,Cables,90.29,45.48,Brand_G,2026-06-25,3.6
SKU045093,Electronics,Laptops,107.84,52.61,Brand_E,2026-07-17,3.5
SKU045094,Beauty,Fragrance,46.38,22.74,Brand_R,2023-09-05,3.7
SKU045095,Home,Lighting,29.58,15.77,Brand_I,2024-09-23,3.3
SKU045096,Home,Lighting,21.99,12.96,Brand_C,2025-01-16,3.7
SKU045097,Electronics,Wearables,102.71,53.56,Brand_J,2025-03-09,5.0
SKU045098,Electronics,Wearables,58.48,35.19,Brand_B,2022-05-10,4.4
SKU045099,Toys,Educational,16.36,7.46,Brand_H,2025-04-05,4.8
SKU045100,Beauty,Fragrance,14.48,9.2,Brand_K,2026-01-17,4.5
SKU045101,Beauty,Makeup,23.13,12.53,Brand_Q,2025-05-14,4.2
SKU045102,Apparel,Shirts,16.14,8.5,Brand_M,2024-11-10,4.3
SKU045103,Sports,Team Sports,36.42,20.96,Brand_K,2024-06-21,3.3
SKU045104,Sports,Cycling,21.58,11.31,Brand_B,2024-01-25,3.9
SKU045105,Beauty,Fragrance,19.24,10.71,Brand_D,2024-02-12,4.1
SKU045106,Electronics,Audio,53.28,24.77,Brand_N,2023-09-14,4.3
SKU045107,Electronics,Phones,123.16,48.8,Brand_I,2025-04-09,4.0
SKU045108,Home,Storage,48.1,26.42,Brand_H,2024-05-08,3.8
SKU045109,Apparel,Shirts,20.76,11.75,Brand_S,2022-04-20,3.3
SKU045110,Beauty,Haircare,3.99,1.85,Brand_I,2023-11-14,3.4
SKU045111,Apparel,Shoes,10.08,5.25,Brand_H,2022-10-23,4.3
SKU045112,Home,Kitchen,45.37,21.27,Brand_H,2024-06-25,4.1
SKU045113,Beauty,Fragrance,48.47,27.69,Brand_C,2024-07-03,3.9
SKU045114,Beauty,Skincare,9.62,5.16,Brand_I,2022-05-19,4.2
SKU045115,Home,Lighting,18.63,6.87,Brand_B,2023-09-02,4.0
SKU045116,Home,Lighting,39.02,18.19,Brand_A,2024-05-11,4.4
SKU045117,Toys,Building,8.76,4.56,Brand_T,2026-06-22,3.7
SKU045118,Beauty,Fragrance,51.46,28.07,Brand_J,2024-09-03,4.7
SKU045119,Beauty,Skincare,88.11,47.06,Brand_O,2023-06-26,4.5
SKU045120,Toys,Educational,13.0,5.57,Brand_I,2024-09-17,3.6
SKU045121,Electronics,Wearables,68.35,29.93,Brand_P,2022-02-26,3.5
SKU045122,Apparel,Shoes,18.46,10.01,Brand_H,2025-11-23,3.8
SKU045123,Toys,Building,40.7,24.12,Brand_H,2024-01-16,4.5
SKU045124,Electronics,Phones,35.9,14.55,Brand_O,2022-01-31,4.6
SKU045125,Apparel,Outerwear,67.98,40.72,Brand_Q,2022-05-14,4.0
SKU045126,Electronics,Audio,67.02,36.69,Brand_F,2023-12-18,4.1
SKU045127,Sports,Cycling,48.88,28.43,Brand_T,2022-11-03,3.9
SKU045128,Apparel,Shoes,9.75,4.7,Brand_Q,2025-05-27,4.1
SKU045129,Electronics,Laptops,50.44,27.01,Brand_M,2022-02-17,4.4
SKU045130,Beauty,Skincare,30.19,16.12,Brand_B,2023-01-30,3.5
SKU045131,Electronics,Wearables,77.44,36.16,Brand_K,2025-04-23,4.2
SKU045132,Sports,Cycling,31.07,13.65,Brand_L,2024-04-12,4.2
SKU045133,Apparel,Shirts,17.18,6.08,Brand_L,2024-05-11,3.7
SKU045134,Electronics,Cables,77.11,41.92,Brand_G,2023-04-04,3.9
SKU045135,Apparel,Outerwear,12.57,6.47,Brand_A,2023-11-21,4.3
SKU045136,Sports,Fitness,37.72,16.78,Brand_P,2025-12-07,3.2
SKU045137,Home,Bedding,8.33,5.1,Brand_G,2023-09-07,3.8
SKU045138,Electronics,Cables,48.81,25.3,Brand_K,2022-06-03,3.6
SKU045139,Apparel,Shirts,8.08,4.03,Brand_I,2022-03-12,5.0
SKU045140,Home,Decor,76.32,49.08,Brand_O,2025-08-24,3.7
SKU045141,Apparel,Outerwear,53.08,33.91,Brand_J,2023-01-20,4.1
SKU045142,Toys,Games,7.53,3.92,Brand_J,2026-03-22,4.1
SKU045143,Apparel,Shoes,6.38,3.66,Brand_E,2025-12-14,3.8
SKU045144,Apparel,Outerwear,9.89,5.86,Brand_R,2026-03-15,4.6
SKU045145,Home,Lighting,47.41,18.25,Brand_Q,2022-03-27,3.9
SKU045146,Home,Lighting,35.7,13.35,Brand_A,2024-04-19,4.5
SKU045147,Sports,Outdoor,41.12,23.08,Brand_T,2025-03-28,4.6
SKU045148,Toys,Plush,30.89,11.9,Brand_R,2025-02-08,3.3
SKU045149,Apparel,Shirts,48.67,20.8,Brand_F,2023-05-19,4.9
SKU045150,Toys,Educational,43.89,25.1,Brand_B,2022-03-11,4.1
SKU045151,Apparel,Accessories,15.69,7.55,Brand_T,2024-08-07,4.2
SKU045152,Sports,Cycling,24.82,14.59,Brand_I,2023-05-10,4.0
SKU045153,Beauty,Haircare,4.51,2.36,Brand_J,2022-05-10,4.0
SKU045154,Apparel,Accessories,17.41,9.4,Brand_T,2026-02-06,3.9
SKU045155,Electronics,Laptops,76.15,28.8,Brand_O,2024-09-06,5.0
SKU045156,Apparel,Outerwear,13.83,6.01,Brand_T,2022-11-08,4.4
SKU045157,Home,Storage,98.92,53.37,Brand_K,2023-06-26,4.2
SKU045158,Electronics,Laptops,50.53,32.2,Brand_I,2025-02-05,4.0
SKU045159,Electronics,Laptops,41.08,20.78,Brand_K,2022-05-20,3.1
SKU045160,Beauty,Makeup,28.05,13.57,Brand_T,2023-06-05,3.1
SKU045161,Apparel,Shoes,21.86,10.51,Brand_Q,2024-01-17,4.6
SKU045162,Home,Decor,27.01,16.61,Brand_J,2023-05-20,3.6
SKU045163,Apparel,Outerwear,10.44,4.42,Brand_B,2025-05-23,4.9
SKU045164,Apparel,Shoes,42.46,23.09,Brand_Q,2023-07-17,4.1
SKU045165,Beauty,Haircare,28.09,15.74,Brand_K,2025-02-13,4.7
SKU045166,Electronics,Phones,89.71,34.53,Brand_P,2024-08-04,4.3
SKU045167,Apparel,Pants,24.82,12.76,Brand_N,2024-10-24,3.9
SKU045168,Electronics,Laptops,46.85,17.69,Brand_G,2022-10-15,4.6
SKU045169,Apparel,Pants,85.73,32.11,Brand_N,2026-06-18,4.9
SKU045170,Sports,Cycling,8.53,4.36,Brand_E,2025-07-30,4.0
SKU045171,Apparel,Outerwear,11.09,5.33,Brand_B,2023-06-22,5.0
SKU045172,Apparel,Shoes,31.12,15.82,Brand_D,2023-05-15,4.4
SKU045173,Beauty,Haircare,16.41,7.99,Brand_M,2026-06-28,3.6
SKU045174,Beauty,Haircare,11.93,6.52,Brand_D,2022-02-28,4.5
SKU045175,Electronics,Audio,71.04,30.28,Brand_I,2022-03-30,3.8
SKU045176,Electronics,Laptops,72.34,41.64,Brand_A,2023-07-08,3.4
SKU045177,Electronics,Wearables,90.27,44.86,Brand_J,2022-03-07,3.7
SKU045178,Apparel,Accessories,13.31,7.92,Brand_K,2024-04-01,4.1
SKU045179,Toys,Educational,17.53,10.22,Brand_J,2023-05-22,5.0
SKU045180,Beauty,Haircare,22.46,9.55,Brand_O,2025-08-08,5.0
SKU045181,Apparel,Outerwear,13.97,5.41,Brand_J,2025-09-15,4.5
SKU045182,Beauty,Makeup,6.27,2.64,Brand_J,2024-02-16,4.5
SKU045183,Beauty,Haircare,14.45,5.33,Brand_Q,2025-02-11,4.1
SKU045184,Electronics,Audio,60.21,23.59,Brand_Q,2023-12-03,4.2
SKU045185,Electronics,Cables,160.86,56.41,Brand_N,2024-08-29,5.0
SKU045186,Beauty,Haircare,21.82,13.39,Brand_H,2025-07-05,3.2
SKU045187,Apparel,Shoes,14.44,5.67,Brand_P,2024-01-26,3.9
SKU045188,Apparel,Shoes,13.97,6.67,Brand_O,2025-11-18,4.3
SKU045189,Toys,Building,92.08,46.69,Brand_D,2022-11-26,3.1
SKU045190,Toys,Building,4.63,2.92,Brand_T,2023-01-17,5.0
SKU045191,Home,Decor,22.18,9.1,Brand_T,2023-01-17,4.5
SKU045192,Apparel,Pants,21.01,7.41,Brand_E,2026-02-10,4.2
SKU045193,Electronics,Wearables,76.9,48.91,Brand_Q,2023-11-25,3.9
SKU045194,Sports,Outdoor,25.44,15.26,Brand_L,2022-10-21,4.8
SKU045195,Sports,Fitness,53.18,21.06,Brand_O,2023-11-17,5.0
SKU045196,Beauty,Skincare,25.53,13.6,Brand_O,2024-04-07,4.5
SKU045197,Sports,Team Sports,39.71,17.85,Brand_M,2022-03-23,3.8
SKU045198,Toys,Building,50.38,17.69,Brand_S,2023-07-22,4.3
SKU045199,Sports,Cycling,29.39,12.73,Brand_A,2022-10-05,4.4
SKU045200,Apparel,Pants,65.02,26.8,Brand_M,2024-08-12,3.9
SKU045201,Toys,Plush,9.57,3.44,Brand_O,2024-04-23,4.0
SKU045202,Sports,Team Sports,67.1,36.28,Brand_N,2025-02-27,3.6
SKU045203,Electronics,Phones,76.69,34.69,Brand_G,2025-03-12,4.8
SKU045204,Sports,Team Sports,43.69,15.5,Brand_T,2022-07-30,3.9
SKU045205,Sports,Outdoor,38.26,17.62,Brand_G,2025-07-15,4.4
SKU045206,Electronics,Audio,23.71,15.22,Brand_M,2022-09-10,4.2
SKU045207,Apparel,Accessories,42.77,23.72,Brand_H,2024-07-03,3.8
SKU045208,Toys,Games,7.2,2.76,Brand_A,2022-03-09,4.3
SKU045209,Apparel,Pants,16.16,10.28,Brand_I,2023-08-22,3.6
SKU045210,Apparel,Pants,31.83,18.38,Brand_Q,2026-06-10,3.3
SKU045211,Beauty,Skincare,30.87,17.74,Brand_G,2023-03-13,4.0
SKU045212,Home,Lighting,90.89,57.35,Brand_J,2025-06-17,4.0
SKU045213,Electronics,Laptops,69.92,32.73,Brand_M,2025-09-05,3.1
SKU045214,Sports,Fitness,57.49,30.44,Brand_N,2025-11-08,3.5
SKU045215,Sports,Team Sports,32.45,15.1,Brand_S,2023-05-05,4.1
SKU045216,Electronics,Wearables,284.84,175.5,Brand_S,2022-04-05,4.5
SKU045217,Electronics,Laptops,82.04,38.09,Brand_S,2026-05-02,3.7
SKU045218,Apparel,Shoes,16.18,9.61,Brand_B,2025-07-15,2.4
SKU045219,Beauty,Haircare,23.87,10.73,Brand_R,2022-11-16,4.1
SKU045220,Home,Lighting,10.55,6.54,Brand_T,2024-10-04,3.6
SKU045221,Electronics,Phones,56.12,30.68,Brand_R,2022-10-28,4.1
SKU045222,Beauty,Fragrance,32.82,15.19,Brand_J,2023-03-07,3.8
